,Zeit,NCS,MCS
244,20:20:00,0.0137620200188657,0.0065578394416668
245,20:25:00,0.0137620200188657,0.0065578394416668
246,20:30:00,0.0133160630460707,0.0063133263498848
247,20:35:00,0.0133160630460707,0.0063133263498848
248,20:40:00,0.0133160630460707,0.0063133263498848
249,20:45:00,0.0127146601234029,0.0036623206165526
250,20:50:00,0.0127146601234029,0.0036623206165526
251,20:55:00,0.0127146601234029,0.0036623206165526
252,21:00:00,0.0121336380775587,0.0035129752791468
253,21:05:00,0.0121336380775587,0.0035129752791468
254,21:10:00,0.0121336380775587,0.0035129752791468
255,21:15:00,0.0114713431089708,0.0032618264833969
256,21:20:00,0.0114713431089708,0.0032618264833969
257,21:25:00,0.0114713431089708,0.0032618264833969
258,21:30:00,0.01070772845355,0.0031057614457703
259,21:35:00,0.01070772845355,0.0031057614457703
260,21:40:00,0.01070772845355,0.0031057614457703
261,21:45:00,0.0098967533179691,0.0017871042737041
262,21:50:00,0.0098967533179691,0.0017871042737041
263,21:55:00,0.0098967533179691,0.0017871042737041
264,22:00:00,0.0090993097481483,0.0017330106869272
265,22:05:00,0.0090993097481483,0.0017330106869272
266,22:10:00,0.0090993097481483,0.0017330106869272
267,22:15:00,0.0083424608756075,0.0016789171001503
268,22:20:00,0.0083424608756075,0.0016789171001503
269,22:25:00,0.0083424608756075,0.0016789171001503
270,22:30:00,0.0075450173057867,0.0017608134465905
271,22:35:00,0.0075450173057867,0.0017608134465905
272,22:40:00,0.0075450173057867,0.0017608134465905
273,22:45:00,0.0067678710846059,0.0012580958738268
274,22:50:00,0.0067678710846059,0.0012580958738268
275,22:55:00,0.0067678710846059,0.0012580958738268
276,23:00:00,0.0060109386838814,0.0012108059835234
277,23:05:00,0.0060109386838814,0.0012108059835234
278,23:10:00,0.0060109386838814,0.0012108059835234
279,23:15:00,0.0052134951140606,0.0011158902179055
280,23:20:00,0.0052134951140606,0.0011158902179055
281,23:25:00,0.0052134951140606,0.0011158902179055
282,23:30:00,0.0044431146757598,0.0010074510555935
283,23:35:00,0.0044431146757598,0.0010074510555935
284,23:40:00,0.0044431146757598,0.0010074510555935
285,23:45:00,0.003645671105939,0.0006270320268472
286,23:50:00,0.003645671105939,0.0006270320268472
287,23:55:00,0.003645671105939,0.0006270320268472
